system:index,built_frac,dist_water_m,elevation_m,lat,lon,lst_c,ndvi,.geo
48871,0.494127307087183,1290.348790056394,940,13.092505932608695,77.56354695786878,38.06239316,0.4239113622203704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56354695786878,13.092505932608695]}"
48872,0.36022708658128977,1382.931668593933,943,13.092492186039493,77.56492931419643,36.71398427,0.35289581226786504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56492931419643,13.092492186039493]}"
48873,0.11979567096568644,1484.9242404917497,946,13.092478432078689,77.5663116689443,36.74987348000002,0.4912151553566884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5663116689443,13.092478432078689]}"
48874,0.04186324798502028,1594.5218719101974,942,13.092464670726324,77.56769402211154,35.96031086000002,0.4857143171702024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56769402211154,13.092464670726324]}"
48875,0.08376014628447592,1710.2631376487068,940,13.092450901982435,77.56907637369731,35.481788059999985,0.5266561376891796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56907637369731,13.092450901982435]}"
48876,0.061618123203516006,1806.2391868188445,943,13.092437125847065,77.57045872370074,37.22497826000006,0.5459422188512723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57045872370074,13.092437125847065]}"
48877,0.04725926765240729,1656.804152578089,938,13.09242334232025,77.57184107212102,38.52040784000002,0.4570280906131271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57184107212102,13.09242334232025]}"
48878,0.04725926765240729,1507.4813431681334,926,13.092409551402032,77.57322341895727,38.742579140000004,0.4024663716947661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57322341895727,13.092409551402032]}"
48879,0.18030348792672157,1358.3077707206126,921,13.092395753092447,77.57460576420866,37.559944220000006,0.3888087863261243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57460576420866,13.092395753092447]}"
48880,0.1458686077967286,1209.3386622447824,917,13.092381947391537,77.57598810787431,36.165392060000045,0.44070139799963315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57598810787431,13.092381947391537]}"
48881,0.5645388925913721,1060.6601717798212,911,13.092368134299338,77.5773704499534,36.722529320000035,0.2998595553728634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5773704499534,13.092368134299338]}"
48882,0.742464535869658,912.4143795447329,910,13.092354313815894,77.5787527904451,37.853893940000034,0.2371279150083874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5787527904451,13.092354313815894]}"
48883,0.72515869140625,764.8529270389176,906,13.092340485941243,77.5801351293485,38.45204744,0.19204029751107582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5801351293485,13.092340485941243]}"
48884,0.7362978591118008,618.4658438426491,908,13.092326650675423,77.58151746666282,38.27431039999999,0.21586480427659943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58151746666282,13.092326650675423]}"
48885,0.7476538626942784,474.3416490252569,907,13.092312808018475,77.58289980238715,38.22987613999999,0.29843441544198296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58289980238715,13.092312808018475]}"
48886,0.3436625844333321,335.4101966249685,905,13.092298957970437,77.58428213652068,34.955412980000006,0.43188962789526214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58428213652068,13.092298957970437]}"
48887,0.14756355085410178,212.13203435596427,905,13.092285100531349,77.58566446906255,32.88409286000001,0.36093765713711057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58566446906255,13.092285100531349]}"
48888,0.11878380761481822,150.0,904,13.09227123570125,77.58704680001192,32.28935738000001,0.35757924191015805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58704680001192,13.09227123570125]}"
48889,0.09037759248167276,212.13203435596427,902,13.092257363480181,77.58842912936792,32.24150510000004,0.27737914633646316,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58842912936792,13.092257363480181]}"
48890,0.1375067988410592,335.4101966249685,902,13.092243483868181,77.58981145712973,34.34358740000005,0.43358067099588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58981145712973,13.092243483868181]}"
48891,0.28752020583488047,474.3416490252569,901,13.092229596865288,77.59119378329648,35.31943211000001,0.5572379863192236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59119378329648,13.092229596865288]}"
48892,0.717926267767325,618.4658438426491,901,13.092215702471545,77.59257610786732,38.67763676000004,0.24233354594965895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59257610786732,13.092215702471545]}"
48893,0.612069383263588,764.8529270389176,901,13.092201800686988,77.59395843084141,39.200593819999995,0.2168737230065764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59395843084141,13.092201800686988]}"
48894,0.612069383263588,912.4143795447329,899,13.092187891511658,77.59534075221791,36.514030100000014,0.485354004226066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59534075221791,13.092187891511658]}"
48895,0.3205049792304635,1060.6601717798212,900,13.092173974945597,77.59672307199594,38.27089238000002,0.3270290195027143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59672307199594,13.092173974945597]}"
48896,0.47274017706513405,1050.0,895,13.092160050988841,77.5981053901747,38.173478810000006,0.2902739228149532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5981053901747,13.092160050988841]}"
48897,0.6995825620833784,900.0,896,13.09214611964143,77.59948770675328,37.82996780000002,0.25325302024158564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59948770675328,13.09214611964143]}"
48898,0.7197374480310827,750.0,896,13.092132180903405,77.60087002173088,37.862438990000015,0.3484266908094705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60087002173088,13.092132180903405]}"
48899,0.6606026450172067,600.0,897,13.092118234774809,77.60225233510664,38.5990223,0.3551044760961738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60225233510664,13.092118234774809]}"
48900,0.6680398306343704,450.0,895,13.092104281255676,77.60363464687973,36.343129100000056,0.4027448378259413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60363464687973,13.092104281255676]}"
48901,0.39661781140603125,300.0,896,13.092090320346047,77.60501695704924,35.29037893999998,0.43380945470627663,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60501695704924,13.092090320346047]}"
48902,0.21521523804403841,150.0,893,13.092076352045964,77.60639926561437,34.25300987,0.47480822725207794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60639926561437,13.092076352045964]}"
48903,0.03068291407544166,0.0,888,13.092062376355468,77.60778157257428,31.328893760000028,0.25899835954839345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60778157257428,13.092062376355468]}"
48904,0.1823689496377483,150.0,890,13.092048393274593,77.60916387792808,33.70099964000002,0.3469768007047886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60916387792808,13.092048393274593]}"
48905,0.5703549915924668,212.13203435596427,898,13.092034402803387,77.61054618167496,36.73620140000003,0.22438875472719438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61054618167496,13.092034402803387]}"
48906,0.7266667569056153,335.4101966249685,900,13.092020404941882,77.61192848381405,37.348026979999986,0.26623021719500023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61192848381405,13.092020404941882]}"
48907,0.6803933912888169,424.26406871192853,904,13.092006399690124,77.6133107843445,39.00918469999999,0.22703227185764643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6133107843445,13.092006399690124]}"
48908,0.7184176482260227,540.8326913195983,898,13.091992387048148,77.61469308326548,39.36807680000004,0.2878478349207056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61469308326548,13.091992387048148]}"
48909,0.7486833343282342,670.820393249937,904,13.091978367015997,77.61607538057613,40.656670340000005,0.2680358206167031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61607538057613,13.091978367015997]}"
48910,0.7486833343282342,807.7747210701756,905,13.09196433959371,77.61745767627559,39.870525740000005,0.34700315457413244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61745767627559,13.09196433959371]}"
48911,0.7581664472818375,948.6832980505138,907,13.091950304781328,77.61883997036303,40.367847650000016,0.2555776618096049,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61883997036303,13.091950304781328]}"
48912,0.7469415664672852,1092.0164833920778,907,13.091936262578889,77.6202222628376,39.65177246000002,0.22760050085593286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6202222628376,13.091936262578889]}"
48913,0.7419912852346897,1236.9316876852981,908,13.091922212986436,77.62160455369843,39.03994688,0.2948271978778247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62160455369843,13.091922212986436]}"
48914,0.7391287127975374,1382.931668593933,907,13.091908156004006,77.6229868429447,39.867107720000035,0.26122199592668033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6229868429447,13.091908156004006]}"
48915,0.6284848845098168,1529.7058540778353,906,13.09189409163164,77.62436913057556,39.70646078000004,0.41974935860702445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62436913057556,13.09189409163164]}"
48916,0.3845831761136651,1677.0509831248423,902,13.09188001986938,77.62575141659012,37.57190729000001,0.46279626628032944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62575141659012,13.09188001986938]}"
48917,0.3902054959908128,1812.456896039186,900,13.091865940717264,77.62713370098757,36.50035802000002,0.4051466472962834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62713370098757,13.091865940717264]}"
48918,0.22782500856555998,1950.0,900,13.091851854175333,77.62851598376706,34.32649730000003,0.5071604853929514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62851598376706,13.091851854175333]}"
48919,0.6685017991112545,2018.0436070610565,909,13.091837760243628,77.62989826492773,36.502067030000006,0.3470717294289691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62989826492773,13.091837760243628]}"
48920,0.6576194131048396,1909.1883092036783,912,13.091823658922186,77.63128054446874,40.87029659000001,0.35548212682659447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63128054446874,13.091823658922186]}"
48921,0.7325057629495859,1806.2391868188445,915,13.091809550211051,77.63266282238922,38.26747436000005,0.3259509894391469,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63266282238922,13.091809550211051]}"
48922,0.5622630438301712,1710.2631376487068,919,13.09179543411026,77.63404509868838,39.52872374000003,0.40801960868842263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63404509868838,13.09179543411026]}"
48923,0.6184011321747676,1622.4980739587952,917,13.091781310619856,77.63542737336529,39.56973998000001,0.4441297224744385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63542737336529,13.091781310619856]}"
48924,0.31834050512406975,1544.34452114805,914,13.091767179739877,77.63680964641915,39.892742870000006,0.32716218548017884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63680964641915,13.091767179739877]}"
48925,0.12251853407360613,1477.3286702694156,910,13.091753041470366,77.6381919178491,39.96281228000001,0.2467695692050947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6381919178491,13.091753041470366]}"
48926,0.12251853407360613,1382.931668593933,907,13.09173889581136,77.6395741876543,38.759669239999994,0.3903331732578816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6395741876543,13.09173889581136]}"
48927,0.49623775912914425,1272.7922061357854,906,13.091724742762903,77.6409564558339,39.347568679999995,0.3625604041205266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6409564558339,13.091724742762903]}"
48928,0.6709541409509256,1171.537451385998,905,13.091710582325032,77.64233872238704,40.458425180000006,0.3522542514391176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64233872238704,13.091710582325032]}"
48929,0.1964456170098856,1081.6653826391967,907,13.091696414497788,77.64372098731288,40.72161272000005,0.3838896142666867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64372098731288,13.091696414497788]}"
48930,0.049258568906225264,1006.2305898749054,910,13.091682239281214,77.64510325061056,41.835887240000034,0.40297286429373685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64510325061056,13.091682239281214]}"
48931,0.043803960317745805,948.6832980505138,915,13.091668056675346,77.64648551227926,43.261201580000034,0.35404777570394635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64648551227926,13.091668056675346]}"
48932,0.03716143046040088,912.4143795447329,916,13.091653866680229,77.6478677723181,45.33252170000003,0.23528835409603294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6478677723181,13.091653866680229]}"
48933,0.06361709628254175,900.0,915,13.091639669295901,77.64925003072625,44.89672415000004,0.31847058333619227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64925003072625,13.091639669295901]}"
48934,0.5717678858200088,900.0,912,13.091625464522403,77.65063228750286,40.63787123,0.3110362454698932,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65063228750286,13.091625464522403]}"
48935,0.6278318597469479,900.0,912,13.091611252359774,77.65201454264705,39.92521406000003,0.35699687876813924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65201454264705,13.091611252359774]}"
48936,0.6082929332042113,912.4143795447329,908,13.091597032808059,77.65339679615803,40.64299826000001,0.3068708864929378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65339679615803,13.091597032808059]}"
48937,0.6924199365312234,948.6832980505138,906,13.091582805867292,77.65477904803492,41.572699700000044,0.23695714593034212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65477904803492,13.091582805867292]}"
48938,0.5502309261355549,1006.2305898749054,903,13.091568571537518,77.65616129827686,40.35588458000001,0.4009311696129136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65616129827686,13.091568571537518]}"
48939,0.3496764727169648,1081.6653826391967,907,13.091554329818777,77.65754354688302,38.035049000000015,0.3919599755468579,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65754354688302,13.091554329818777]}"
48940,0.6558740420732647,1171.537451385998,898,13.09154008071111,77.65892579385255,39.76456712000004,0.31193494707587793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65892579385255,13.09154008071111]}"
48941,0.49966074177064,1272.7922061357854,895,13.091525824214557,77.66030803918459,39.802165340000045,0.42061602720351576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66030803918459,13.091525824214557]}"
48942,0.49966074177064,1382.931668593933,891,13.091511560329158,77.66169028287828,39.585121070000014,0.31699085760701406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66169028287828,13.091511560329158]}"
48943,0.5340756271034479,1500.0,889,13.091497289054955,77.66307252493282,39.166413620000014,0.33514632393676386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66307252493282,13.091497289054955]}"
48944,0.5571000386262313,1622.4980739587952,894,13.091483010391986,77.66445476534732,41.20013552,0.2956112094819307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66445476534732,13.091483010391986]}"
48945,0.6872459762962535,1749.2855684535903,895,13.091468724340293,77.66583700412093,39.576576020000005,0.31013045542357737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66583700412093,13.091468724340293]}"
48946,0.1843104955041781,1677.0509831248423,900,13.091454430899919,77.66721924125284,38.769923300000016,0.46646438694917214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66721924125284,13.091454430899919]}"
48947,0.07462012825999409,1529.7058540778353,903,13.091440130070902,77.66860147674217,38.76650528000005,0.46743275363805825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66860147674217,13.091440130070902]}"
48948,0.04062290885485709,1382.931668593933,910,13.091425821853285,77.66998371058807,38.25038426000003,0.44312356670713626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66998371058807,13.091425821853285]}"
48949,0.08043362491298467,1236.9316876852981,910,13.091411506247105,77.67136594278969,38.81435756000002,0.4268580563401281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67136594278969,13.091411506247105]}"
48950,0.6351070443633944,1092.0164833920778,911,13.09139718325241,77.6727481733462,41.323184240000046,0.2674988780106714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6727481733462,13.09139718325241]}"
48951,0.5837658565724269,948.6832980505138,912,13.091382852869232,77.67413040225675,41.27191393999999,0.2961829023292832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67413040225675,13.091382852869232]}"
48952,0.1984509249450639,807.7747210701756,912,13.091368515097617,77.67551262952047,40.43791706000002,0.5515022639364998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67551262952047,13.091368515097617]}"
48953,0.3073823523009196,670.820393249937,913,13.091354169937604,77.67689485513654,40.52336756,0.4271004079864245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67689485513654,13.091354169937604]}"
48954,0.5732405132148415,540.8326913195983,911,13.091339817389239,77.67827707910409,40.34904854000001,0.41740074173208425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67827707910409,13.091339817389239]}"
48955,0.5353334886021912,424.26406871192853,907,13.091325457452555,77.67965930142228,40.410572900000034,0.36488607657027927,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67965930142228,13.091325457452555]}"
48956,0.5136009047273546,335.4101966249685,902,13.091311090127599,77.68104152209027,41.14202918000001,0.32447566432517566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68104152209027,13.091311090127599]}"
48957,0.5749043731484562,300.0,898,13.091296715414407,77.68242374110719,40.80022717999998,0.32741499790744566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68242374110719,13.091296715414407]}"
48958,0.5749043731484562,300.0,901,13.091282333313023,77.68380595847219,39.86368970000001,0.4031638977286461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68380595847219,13.091282333313023]}"
48959,0.6733632842078805,335.4101966249685,903,13.09126794382349,77.68518817418446,40.11662318000003,0.3742427383502637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68518817418446,13.09126794382349]}"
48960,0.7354077885393053,424.26406871192853,905,13.091253546945845,77.68657038824313,40.345630519999986,0.344293992737652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68657038824313,13.091253546945845]}"
48961,0.3539719807449728,540.8326913195983,906,13.09123914268013,77.68795260064734,39.58683008000003,0.49705595370276917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68795260064734,13.09123914268013]}"
48962,0.6676906722132117,670.820393249937,909,13.091224731026388,77.68933481139624,40.78142807000003,0.429611191424091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68933481139624,13.091224731026388]}"
48963,0.574464812874794,807.7747210701756,911,13.09121031198466,77.690717020489,40.87884164000002,0.4417384803335458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.690717020489,13.09121031198466]}"
48964,0.27823628881014884,948.6832980505138,912,13.091195885554985,77.69209922792477,40.22599982000003,0.4433276655528056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69209922792477,13.091195885554985]}"
48965,0.3134263912215829,1092.0164833920778,910,13.091181451737404,77.69348143370269,40.026045650000015,0.32438204000506543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69348143370269,13.091181451737404]}"
48966,0.38606077432632446,1236.9316876852981,909,13.09116701053196,77.69486363782192,40.49089637,0.33758858995789864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69486363782192,13.09116701053196]}"
48967,0.1962897164048627,1382.931668593933,911,13.091152561938694,77.6962458402816,40.842952430000025,0.3488333191270405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6962458402816,13.091152561938694]}"
48968,0.08345086185727268,1529.7058540778353,911,13.091138105957645,77.6976280410809,37.37537114000003,0.5752008112507672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6976280410809,13.091138105957645]}"
48969,0.05085245915688574,1677.0509831248423,908,13.091123642588856,77.69901024021897,36.87975824,0.6391140232177195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69901024021897,13.091123642588856]}"
48970,0.09336145187262446,1806.2391868188445,906,13.09110917183237,77.70039243769494,37.46594867000002,0.5727751022450993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70039243769494,13.09110917183237]}"
48971,0.5695034344680607,1656.804152578089,903,13.091094693688223,77.701774633508,38.80068548000003,0.49145307749612416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.701774633508,13.091094693688223]}"
48972,0.5375713232206181,1507.4813431681334,902,13.091080208156463,77.70315682765725,41.377872560000014,0.3206113375850461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70315682765725,13.091080208156463]}"
48973,0.5690881540067494,1358.3077707206126,898,13.091065715237125,77.70453902014188,40.14396734000002,0.31536174671637796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70453902014188,13.091065715237125]}"
48974,0.5690881540067494,1209.3386622447824,897,13.091051214930255,77.70592121096102,38.95449638000002,0.4139264043844197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70592121096102,13.091051214930255]}"
48975,0.2617171556921676,1060.6601717798212,897,13.091036707235894,77.70730340011384,37.94959849999998,0.5168912644200011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70730340011384,13.091036707235894]}"
48976,0.44422881363425404,912.4143795447329,895,13.091022192154078,77.70868558759949,40.15422139999998,0.3225457644798942,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70868558759949,13.091022192154078]}"
48977,0.5102821515174583,764.8529270389176,893,13.091007669684855,77.71006777341711,40.30461428000001,0.38405483752142094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71006777341711,13.091007669684855]}"
48978,0.2817808265099302,618.4658438426491,894,13.090993139828262,77.71144995756586,40.12004120000006,0.372964397937704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71144995756586,13.090993139828262]}"
48979,0.5088890383485705,474.3416490252569,892,13.090978602584343,77.7128321400449,40.87200560000002,0.3494515960306317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7128321400449,13.090978602584343]}"
48980,0.6690254845889285,335.4101966249685,890,13.090964057953137,77.71421432085334,39.918378020000006,0.31651254604895596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71421432085334,13.090964057953137]}"
48981,0.24533500347752124,212.13203435596427,888,13.090949505934688,77.7155964999904,38.173478810000006,0.26717694282705373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7155964999904,13.090949505934688]}"
48982,0.08292358019389212,150.0,888,13.090934946529039,77.71697867745517,35.51938628000005,0.12525278688197955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71697867745517,13.090934946529039]}"
48983,0.26389040297362953,212.13203435596427,890,13.090920379736227,77.71836085324685,40.031172680000054,0.24055913400691495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71836085324685,13.090920379736227]}"
48984,0.5390077388146892,335.4101966249685,894,13.090905805556295,77.71974302736456,41.900829620000025,0.3355782076386729,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71974302736456,13.090905805556295]}"
48985,0.08939472038764507,474.3416490252569,897,13.090891223989283,77.72112519980745,42.44429480000002,0.3355231333220251,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72112519980745,13.090891223989283]}"
48986,0.03834196331445128,618.4658438426491,898,13.090876635035238,77.72250737057469,40.81389926000003,0.47991702470446174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72250737057469,13.090876635035238]}"
48987,0.03464623505715281,764.8529270389176,897,13.090862038694196,77.72388953966542,39.64322741000001,0.4063742053651742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72388953966542,13.090862038694196]}"
48988,0.04805112653411925,912.4143795447329,898,13.090847434966202,77.72527170707879,40.964292140000055,0.3929153392269772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72527170707879,13.090847434966202]}"
48989,0.0764843268552795,1060.6601717798212,898,13.090832823851295,77.72665387281397,40.00724653999998,0.47536069209078213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72665387281397,13.090832823851295]}"
48990,0.0764843268552795,1209.3386622447824,893,13.09081820534952,77.7280360368701,41.50092128000006,0.42592807761575563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7280360368701,13.09081820534952]}"
48991,0.05323751561809331,1358.3077707206126,889,13.090803579460916,77.72941819924633,43.032194240000024,0.3940707903304011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72941819924633,13.090803579460916]}"
48992,0.240297561744228,1507.4813431681334,887,13.090788946185524,77.7308003599418,43.045866320000016,0.26703263189996945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7308003599418,13.090788946185524]}"
48993,0.6881180442869663,1656.804152578089,886,13.090774305523388,77.73218251895568,42.427204700000004,0.3386694464092923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73218251895568,13.090774305523388]}"
48994,0.721110288053751,1806.2391868188445,885,13.09075965747455,77.73356467628713,42.328082119999976,0.4129414853157962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73356467628713,13.09075965747455]}"
48995,0.6932666266802698,1830.9833423600553,886,13.09074500203905,77.73494683193528,43.12448078,0.32928494284025833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73494683193528,13.09074500203905]}"
48996,0.23777825967408717,1749.2855684535903,885,13.090730339216929,77.73632898589928,43.685036060000016,0.31863520408163276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73632898589928,13.090730339216929]}"
48997,0.04466215614229441,1677.0509831248423,888,13.090715669008231,77.7377111381783,44.64208166000003,0.2667151081549382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7377111381783,13.090715669008231]}"
48998,0.10579784458968788,1615.5494421403512,887,13.090700991412998,77.73909328877149,41.16595532000002,0.334539899951496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73909328877149,13.090700991412998]}"
48999,0.7028937657596543,1566.0459763365825,889,13.09068630643127,77.740475437678,41.38470860000001,0.1655186319239625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.740475437678,13.09068630643127]}"
49000,0.6967521766200662,1529.7058540778353,890,13.09067161406309,77.74185758489696,42.825404030000016,0.20469611611019817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74185758489696,13.09067161406309]}"
49001,0.3746777889318764,1507.4813431681334,887,13.0906569143085,77.74323973042755,41.78461693999998,0.29284169306311575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74323973042755,13.0906569143085]}"
49002,0.3917680059093982,1500.0,886,13.09064220716754,77.74462187426892,43.10739068000004,0.27964303075827995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74462187426892,13.09064220716754]}"
49003,0.706606789608486,1507.4813431681334,888,13.090627492640255,77.7460040164202,42.60665075000003,0.2814525855493328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7460040164202,13.090627492640255]}"
49004,0.514777954784222,1529.7058540778353,887,13.090612770726684,77.74738615688057,40.85491550000006,0.32494893456836593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74738615688057,13.090612770726684]}"
49005,0.565261478186585,1566.0459763365825,886,13.090598041426873,77.74876829564914,42.28022984000006,0.26217324449000523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74876829564914,13.090598041426873]}"
49006,0.565261478186585,1615.5494421403512,886,13.090583304740857,77.7501504327251,42.59810570000002,0.2360887260415339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7501504327251,13.090583304740857]}"
49007,0.571728132897988,1677.0509831248423,885,13.090568560668686,77.7515325681076,44.177230940000015,0.24586248080532327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7515325681076,13.090568560668686]}"
